Performance_ID,Campaign_ID,Date,Impressions,Clicks,Conversions,Revenue,Spend
480,92,2025-07-08,65503,4014,338,26169.78,5580.78
481,272,2024-01-18,14197,785,45,17253.85,603.28
482,280,2024-08-02,84169,942,36,13864.86,768.08
483,262,2025-03-29,159645,8376,205,39702.03,17810.01
484,121,2025-04-04,69384,3153,104,28123.95,6281.42
485,202,2024-05-18,168576,4022,123,25574.06,3716.05
486,291,2024-11-14,128817,5779,285,30639.76,5996.37
487,63,2025-07-11,51326,2049,143,44845.54,4485.45
488,30,2025-04-19,185618,14393,570,47077.89,26726.03
489,25,2024-09-20,135565,14223,1555,261671.02,4094.62
490,250,2025-02-26,187280,17136,1519,384579.41,34924.75
491,225,2024-03-28,80441,2679,30,6565.25,3825.53
492,252,2025-04-14,76963,10374,853,135724.83,47617.14
493,96,2025-12-23,157716,3977,170,37171.09,3338.55
494,79,2024-01-03,24078,2088,92,6180.87,1594.01
495,78,2025-11-30,64736,3378,276,59231.15,8124.93
496,259,2025-08-17,138592,9910,609,79981.13,5384.46
497,111,2024-07-14,182330,24787,4249,1303899.97,88682.95
498,271,2024-12-15,82220,6350,259,74130.39,12360.86
499,261,2024-10-22,36045,2430,330,24030.43,995.11
500,288,2024-09-23,53694,9324,1446,146620.81,26423.84
501,300,2025-08-02,40342,614,28,5485.81,592.63
502,92,2024-12-11,69437,4831,212,21340.61,2740.03
503,245,2025-07-28,86502,4992,331,25714.06,11668.61
504,282,2024-02-05,22006,2499,362,66220.8,7209.39
505,256,2024-10-10,127929,6489,607,189657.32,4229.54
506,255,2024-08-16,38847,2522,257,60914.09,5083.49
507,257,2024-11-23,39573,1835,90,7293.94,1716.63
508,204,2024-12-21,173960,12173,1312,225315.8,49873.86
509,6,2024-06-25,198866,4110,155,18777.12,8315.11
510,172,2025-11-05,69597,2226,57,6685.99,1610.76
511,40,2025-11-26,68019,3780,198,18143.61,2787.7
512,61,2024-10-18,173803,11211,483,134251.29,32541.76
513,260,2025-07-06,50461,3673,270,41759.92,7989.97
514,295,2025-06-12,172335,19091,1604,117163.26,9281.29
515,264,2025-03-05,171911,14953,2423,338977.69,61009.93
516,161,2025-06-16,72213,6026,409,131477.97,2952.46
517,270,2024-03-30,32477,681,30,3166.49,363.82
518,281,2025-08-22,49307,641,23,1995.09,478.04
519,142,2025-07-06,142608,11970,1135,268924.4,21529.03
520,157,2024-11-19,49734,1746,100,16239.9,4836.23
521,135,2025-02-20,45994,3697,197,33810.49,3199.92
522,128,2024-10-16,96190,2069,72,8009.07,1798.63
523,80,2024-09-02,84630,7991,468,169635.23,10035.23
524,227,2025-04-06,61805,3707,371,54449.41,465.06
525,287,2025-09-21,84780,6838,515,138581.9,9697.12
526,285,2024-02-23,137128,8725,257,60379.03,24574.25
527,83,2025-01-08,169968,18016,992,295294.79,7782.86
528,157,2024-05-08,34173,2617,163,60587.42,4429.61
529,276,2025-12-28,142998,3150,59,10506.03,2107.17
530,191,2024-11-08,6674,854,101,40250.23,3177.66
531,9,2024-09-16,181083,22698,1881,182429.04,97698.24
532,150,2025-05-01,58217,4005,256,68960.9,9690.23
533,224,2024-09-25,40795,2905,259,99718.75,1709.52
534,183,2025-04-03,132014,6645,916,194726.22,4439.86
535,98,2025-12-05,158791,13758,1883,442168.17,23258.2
536,103,2024-12-09,90285,5930,908,198189.33,26210.38
537,122,2025-03-27,85492,5267,569,83204.64,8473.19
538,222,2025-02-21,16896,231,4,1531.2,266.41
539,223,2025-08-20,197006,8198,369,142806.99,20892.33
540,193,2024-10-09,79505,3283,95,31927.5,3465.08
541,120,2024-06-20,185781,17071,1843,441935.35,39999.73
542,286,2025-11-12,40505,3629,220,31795.47,1274.06
543,33,2025-08-31,51650,5812,841,162824.18,2812.85
544,284,2024-10-15,110235,8332,389,113547.16,16071.78
545,53,2024-01-01,164293,7754,193,27548.26,5237.37
546,138,2024-06-13,62285,4564,341,88058.45,5835.27
547,248,2025-06-28,130579,10910,1370,151556.35,42365.42
548,31,2024-04-15,14899,407,6,521.09,282.07
549,65,2025-11-21,76219,2320,62,7112.37,1859.2
550,60,2025-10-31,172642,7690,206,58241.38,6544.44
551,94,2024-04-20,145650,11373,757,110970.39,2561.95
552,64,2025-08-06,124408,8280,1170,371456.62,20442.31
553,56,2024-12-16,114693,3480,40,12089.4,3765.42
554,78,2024-09-04,173796,15312,1232,276006.7,17941.08
555,167,2025-04-14,150121,13326,1591,395717.97,6899.78
556,132,2025-05-18,59879,2988,44,4684.96,4137.46
557,171,2024-05-23,187208,20744,3185,992684.7,103371.4
558,227,2025-10-01,8566,787,96,5032.88,436.65
559,168,2024-01-11,160504,25936,3839,1485505.71,51624.57
560,261,2025-03-27,197836,10235,605,99581.11,3672.27
561,149,2024-03-30,184317,5909,62,12562.85,3311.89
562,288,2025-08-16,69374,10434,949,312267.1,43355.67
563,107,2024-09-26,40869,3814,403,114899.1,7455.62
564,45,2024-10-20,185213,10089,521,207276.25,6813.14
565,280,2025-12-05,103475,1348,56,10919.82,866.96
566,282,2025-08-03,160899,22838,3143,733485.18,66097.39
567,147,2024-04-10,151473,18063,2334,869321.57,11123.48
568,127,2024-12-05,126216,8872,1291,205654.72,3958.9
569,51,2025-01-24,100221,4285,52,17077.74,1907.39
570,276,2024-10-31,87770,1330,35,8311.56,1045.07
571,81,2025-08-11,134380,2147,58,19267.27,2570.59
572,83,2024-01-05,93366,9000,849,184130.22,6328.77
573,160,2024-01-28,72310,6576,808,229920.9,4610.91
574,163,2025-05-14,191239,13347,351,107316.61,30345.36
575,296,2024-07-10,25893,1850,104,20091.73,351.47
576,119,2024-06-30,86431,5606,617,57558.2,4093.55
577,241,2024-05-28,66023,3803,182,47516.21,6417.46
578,170,2025-10-26,58982,4041,450,97743.49,3509.81
579,292,2025-10-22,134035,8952,511,145755.29,23835.72
580,82,2025-11-26,87615,3466,44,16908.67,4187.49
581,215,2024-10-07,58985,1498,45,3592.21,4153.8
582,101,2025-07-17,96823,6415,314,18249.77,7270.63
583,52,2025-05-01,89614,2555,75,16926.45,2494.02
584,65,2024-05-24,60767,2569,39,3311.73,2085.4
585,271,2025-04-28,95456,6679,722,114245.05,12137.31
586,187,2024-09-18,119295,13495,1486,398669.1,4241.4
587,56,2024-10-26,158230,7632,149,57295.67,5238.74
588,200,2025-08-08,152456,12378,1179,461011.63,15620.5
589,176,2024-11-27,174117,12157,666,101135.38,17864.7
590,261,2025-10-05,81460,5670,387,121598.01,1632.68
591,7,2024-07-28,94345,7321,940,267722.28,5515.32
592,86,2024-12-08,18464,1309,169,50283.2,491.83
593,179,2024-09-13,35795,1169,12,3793.5,801.58
594,115,2024-07-07,92470,3293,170,15832.04,6209.19
595,257,2024-10-25,138758,3099,109,38325.58,2025.95
596,38,2025-06-01,14640,1032,152,10378.11,801.94
597,4,2024-10-16,195363,4861,172,27245.83,3335.11
598,17,2024-12-07,71224,11550,2047,456886.86,44486.79
599,49,2024-09-02,40972,1333,61,20235.26,1127.21
600,198,2024-10-17,155424,10903,1317,328973.0,7716.37
601,80,2025-10-06,151220,9841,1114,161005.91,21384.74
602,261,2024-04-25,54610,5950,309,15806.28,2936.75
603,35,2024-04-21,81220,7458,821,140324.31,5023.31
604,254,2025-01-10,188281,31966,3831,817680.7,92647.46
605,62,2025-11-06,102461,7494,404,117092.28,10396.78
606,296,2024-09-06,193702,14808,1153,72980.0,4301.24
607,180,2025-02-26,198249,26991,4244,1268162.37,101077.21
608,238,2024-10-02,146001,9350,1228,180905.67,2047.36
609,114,2025-02-02,162552,16054,2163,527442.39,43828.65
610,3,2025-09-06,159001,2060,85,26343.62,1470.67
611,190,2025-10-07,144435,15969,972,360504.7,8718.08
612,81,2024-09-23,152519,4515,129,14473.56,1835.09
613,154,2024-08-22,79329,9503,1333,407350.26,4659.16
614,207,2024-06-06,147999,10883,1135,94867.12,6985.49
615,159,2024-01-31,156627,12189,864,127500.5,24378.19
616,149,2024-05-16,132689,6554,251,27294.1,4374.4
617,264,2024-04-20,14411,2461,278,102493.49,11916.91
618,222,2024-07-15,21077,368,9,841.21,344.99
619,75,2024-06-23,58763,2443,193,60450.24,7134.25
620,181,2024-08-06,115001,10219,412,128760.02,13134.22
621,126,2025-09-19,169410,2905,62,23122.97,1585.64
622,223,2024-06-16,49545,1736,127,25855.01,1408.52
623,26,2024-07-04,55407,5628,512,29506.63,25439.88
624,159,2025-07-02,82685,4380,308,32948.57,6310.95
625,177,2025-05-31,158631,12060,436,165949.02,15315.1
626,55,2024-09-12,76389,3527,79,21823.11,3124.45
627,199,2024-03-13,29532,3219,259,41002.33,2542.07
628,25,2025-02-05,80572,4178,219,68125.25,428.38
629,91,2025-04-01,58350,1624,16,3332.44,1339.09
630,285,2024-01-12,142064,7160,368,41199.58,17408.57
631,110,2025-02-09,6474,193,6,1641.86,207.29
632,86,2025-06-10,21800,1756,139,33956.68,1148.07
633,119,2024-03-14,84877,9934,1009,392139.18,3327.66
634,277,2024-06-13,45278,2200,59,18413.61,3140.2
635,260,2024-01-27,108479,7490,471,121865.28,13092.86
636,299,2024-11-18,107915,6792,986,202009.42,11703.75
637,50,2025-03-03,166135,12600,339,71512.63,37524.9
638,13,2024-11-26,115872,11918,867,210208.92,2485.19
639,249,2024-07-19,96644,6142,407,95147.79,9573.35
640,185,2024-02-10,161655,9752,711,36469.62,7522.48
641,263,2025-06-20,58862,2854,145,37238.19,4659.06
642,104,2025-09-01,102833,6068,496,108580.39,3105.64
643,276,2025-12-17,151484,7463,245,22773.7,3412.32
644,107,2025-06-16,61815,6104,728,142370.94,14094.34
645,155,2025-01-13,149210,22018,3675,1286371.94,108886.6
646,105,2025-07-09,112669,5941,444,101849.85,11092.85
647,129,2024-10-26,128532,4776,187,29943.49,1913.41
648,57,2024-08-14,81142,8083,690,61276.6,8511.23
649,60,2025-07-13,124202,4892,60,23747.5,6163.58
650,273,2024-10-03,179737,11533,1113,432739.7,6241.24
651,187,2025-03-15,55591,5918,733,269780.01,988.91
652,53,2025-02-03,52729,619,20,3114.73,847.5
653,53,2024-01-12,81952,3035,65,12975.14,2662.77
654,269,2024-04-04,19756,2217,183,41111.43,1711.86
655,80,2024-06-23,174344,6494,465,66171.19,4856.5
656,62,2025-07-16,11202,870,59,12055.96,1474.83
657,276,2024-07-08,18488,680,27,7865.19,763.5
658,98,2024-02-28,20542,3463,317,83765.52,15915.5
659,111,2024-09-11,100888,7828,1131,425093.62,13824.23
660,151,2025-08-22,49897,6648,1009,222622.95,11646.02
661,24,2024-06-07,190022,6752,314,62042.62,6855.51
662,172,2024-05-17,199653,4014,199,34600.65,3468.12
663,293,2025-06-13,102342,17004,2616,1041089.4,29668.36
664,129,2024-12-15,69191,3212,123,19335.34,4401.9
665,16,2024-02-17,97576,2866,64,21487.63,1679.13
666,269,2025-07-22,59716,4447,506,124392.6,2517.82
667,87,2025-03-13,144317,11277,1051,235818.17,46688.74
668,162,2024-12-29,34947,2180,60,11017.49,4410.3
669,3,2025-05-03,81234,1024,30,1520.18,1216.55
670,212,2024-12-16,146433,6801,459,156819.53,14982.62
671,191,2025-07-25,18425,3251,303,18167.28,12619.58
672,193,2024-01-31,15502,447,19,1006.7,667.0
673,52,2024-02-04,171420,3477,142,19538.84,4760.94
674,147,2024-07-17,21786,1144,160,45269.44,698.64
675,126,2025-02-07,88870,3294,66,11518.24,1918.39
676,250,2024-06-25,182946,32227,5686,1264878.8,160636.4
677,72,2024-08-12,24591,2456,115,45863.99,5933.37
678,222,2024-04-22,128190,5830,60,15932.25,4757.8
679,213,2024-08-13,150306,14585,1677,311180.14,2514.97
680,138,2025-02-25,148168,9562,686,269389.06,24079.1
681,154,2024-04-19,85694,7990,608,178043.58,3979.0
682,283,2025-02-09,67253,3319,134,37112.19,1344.64
683,58,2025-10-30,51274,1855,33,2256.91,861.92
684,45,2025-06-18,44147,4924,340,69027.19,3240.64
685,276,2025-10-12,183515,6726,267,74224.73,3419.76
686,140,2024-03-26,162250,7444,364,87441.21,5546.1
687,186,2025-02-21,9295,976,88,25149.09,234.75
688,16,2024-11-17,92883,4377,205,21808.28,3769.97
689,181,2024-12-31,78628,7123,409,153916.2,13580.55
690,83,2024-01-21,196456,16670,1951,522351.23,3378.5
691,127,2024-09-29,8771,463,33,9955.77,326.49
692,69,2024-03-19,56925,1075,22,2903.27,1193.58
693,126,2024-01-29,169130,4688,203,52016.87,3730.99
694,89,2024-08-01,148233,3597,155,47142.43,4673.29
695,143,2025-06-12,15272,1412,160,60163.15,741.27
696,21,2024-05-02,129498,11506,1673,151009.35,3168.56
697,262,2024-04-12,22558,975,71,4887.99,2534.92
698,295,2025-03-25,104323,9448,1126,440361.11,6130.96
699,159,2025-03-27,150730,8093,487,64532.55,8823.16
700,143,2025-01-29,17467,1950,138,32115.76,392.7
701,193,2024-08-17,126786,3180,114,43250.83,3570.98
702,47,2025-09-07,169996,10268,1380,480639.71,3909.84
703,99,2024-08-26,20163,629,45,13156.48,456.93
704,276,2024-03-22,152575,7625,105,26509.2,9781.88
705,238,2024-08-30,76220,7566,859,328970.97,4754.39
706,46,2025-12-07,182931,7881,341,104944.72,8018.59
707,37,2025-09-24,75223,7202,387,79264.68,2699.66
708,95,2025-05-19,13043,889,77,21087.25,1744.0
709,132,2025-10-07,61075,1303,63,23750.24,681.58
710,104,2024-08-14,194533,12698,975,176523.68,9599.89
711,33,2024-01-19,139629,11621,891,131205.93,2277.63
712,162,2025-08-07,159361,10265,629,132660.7,26444.6
713,257,2024-09-30,99638,3704,79,31491.86,3712.98
714,281,2024-06-21,114995,4621,195,59282.37,5195.68
715,120,2025-03-11,116951,9715,531,154281.76,11973.25
716,153,2024-02-06,196284,14758,2368,270149.92,24657.09
717,174,2025-11-08,86450,9254,858,53953.81,5997.55
718,9,2024-04-11,132058,19491,3337,528198.17,90484.04
719,298,2024-08-23,68352,3770,113,29700.08,10513.4
720,48,2024-03-06,138284,5331,456,97551.81,12542.97
721,146,2024-05-21,18105,668,16,6008.77,808.29
722,71,2025-05-20,66168,4151,363,111590.89,872.73
723,14,2024-05-09,83124,5171,542,61402.69,9020.48
724,237,2025-02-06,17683,1172,58,5481.07,3187.15
725,290,2025-01-05,122307,3484,136,50233.79,4808.62
726,191,2025-01-14,186144,17505,2904,434644.74,65814.42
727,43,2025-07-06,190712,5928,442,86258.03,15585.69
728,61,2025-03-21,186865,3965,193,37717.67,3326.9
729,242,2024-12-13,177505,9676,1112,261114.37,13766.96
730,221,2025-02-06,74491,4554,289,87672.91,5592.5
731,158,2024-04-17,144290,3901,190,10438.49,5224.78
732,284,2024-01-26,92312,2982,209,17616.01,4745.72
733,169,2025-10-10,106253,8547,1150,300330.98,31716.42
734,181,2025-01-28,34171,1845,108,34775.58,3792.05
735,63,2025-08-20,178722,10649,483,100070.71,19609.95
736,43,2024-05-27,20631,466,18,1347.18,1392.04
737,21,2025-08-17,101526,9297,843,135041.18,3375.2
738,62,2024-06-30,95611,6212,474,179539.47,13486.62
739,149,2025-03-30,15400,174,6,1125.14,81.08
740,93,2025-11-10,17241,1239,123,47142.18,2571.34
741,221,2025-10-14,156883,15113,1162,408616.28,13637.9
742,189,2024-02-08,120616,6836,148,28095.7,8152.18
743,198,2025-07-10,37842,2251,166,12218.24,1225.24
744,230,2025-07-05,170387,19947,2489,129727.8,81996.3
745,68,2024-10-04,114590,1962,85,33510.22,1781.93
746,234,2025-05-29,124755,7913,213,11552.01,21252.62
747,185,2025-11-29,113312,5639,314,81032.97,3836.28
748,9,2025-12-07,88930,6445,1053,107910.23,21949.9
749,129,2024-10-26,36771,1017,21,2332.92,1171.77
750,41,2025-03-05,176256,10793,1243,382438.61,9867.31
751,66,2024-12-17,92988,12872,2301,678879.18,35967.83
752,205,2024-06-30,132998,4010,296,49490.84,9859.31
753,76,2024-03-02,180940,14688,1333,442694.5,25027.43
754,53,2025-06-22,81740,2195,101,24303.43,2318.48
755,163,2025-04-05,178009,8252,271,59946.54,23264.8
756,17,2024-10-26,149898,18766,2825,206441.93,71663.51
757,241,2024-09-18,54573,5153,445,117296.73,12071.81
758,201,2024-03-18,86872,7316,720,201888.87,3945.23
759,94,2025-07-15,55590,4598,331,28723.53,3298.97
760,177,2025-10-09,70704,3115,114,44220.43,4594.77
761,300,2025-09-11,32003,686,34,11576.28,291.34
762,135,2025-12-18,47496,1950,217,79620.46,4599.85
763,36,2025-01-10,59848,3483,161,55738.88,3630.87
764,118,2024-05-01,177067,11728,590,91869.33,30989.56
765,199,2024-06-18,101101,11345,1600,308848.27,3541.39
766,130,2024-04-05,89178,4825,215,51600.49,3783.98
767,70,2025-09-21,89010,11374,974,67045.32,48257.18
768,103,2024-08-25,75895,12488,2149,111407.98,60818.57
769,242,2024-12-17,120982,6666,387,38081.74,4951.38
770,8,2025-11-28,47133,2887,109,28075.6,3010.87
771,160,2025-06-20,187099,20119,1788,711841.18,11476.85
772,91,2025-11-28,170903,6988,171,60158.13,10332.0
773,78,2024-09-16,131099,4791,307,122722.62,11043.48
774,59,2025-07-06,31830,1196,44,14884.02,1774.52
775,233,2024-12-03,7354,259,3,464.36,201.1
776,106,2025-03-24,191027,16633,2595,225639.71,80651.64
777,277,2024-05-03,45589,999,19,1431.94,1131.33
778,129,2025-10-31,119045,5656,108,14796.46,2739.35
779,67,2025-06-26,136064,23696,3654,552925.18,66883.01
780,300,2024-02-29,106741,1306,63,18180.4,1711.73
781,243,2025-07-17,112336,7681,390,66240.82,9225.32
782,12,2024-06-26,79775,3427,390,52723.47,6932.24
783,262,2025-01-12,199014,10720,523,50329.88,20455.3
784,124,2024-12-10,126154,9885,785,232715.41,5494.1
785,266,2025-03-17,141746,5789,186,42614.26,7675.05
786,252,2025-12-30,101936,11903,2105,232424.37,52094.69
787,101,2025-01-31,143379,6687,318,23386.4,19560.4
788,173,2024-03-05,140663,10092,1012,383203.65,14690.58
789,296,2025-11-17,173479,20416,1639,612539.54,6538.36
790,47,2024-11-14,16134,1488,82,11284.42,203.06
791,68,2024-05-02,44115,1032,31,5877.36,1323.73
792,287,2024-08-14,76448,3293,316,77420.1,7157.56
793,108,2025-12-20,43187,4457,426,163322.82,1592.22
794,55,2025-07-30,129029,3874,56,8617.7,3139.4
795,25,2025-04-21,23496,1560,184,48263.5,161.52
796,82,2024-07-18,109945,1573,76,12219.55,2178.93
797,70,2024-12-12,131785,17595,2093,137603.26,55463.14
798,151,2024-02-07,67793,8710,1292,65996.86,22230.35
799,135,2024-10-14,46567,2111,171,58176.49,1947.19
800,251,2024-01-06,177934,9392,1323,283417.28,2029.53
801,186,2024-06-18,107308,6910,519,59966.89,4651.35
802,208,2024-11-15,167354,12779,2033,560652.45,43063.13
803,276,2024-10-08,88090,4279,160,18403.96,5173.73
804,269,2025-07-15,150134,12209,1251,89793.98,4058.01
805,45,2024-07-26,116972,9357,1021,94225.25,4709.15
806,18,2025-07-03,148298,2893,74,24284.22,3768.02
807,194,2024-09-11,175154,16067,1728,255666.44,6886.17
808,193,2024-11-02,175860,8171,90,12592.36,4686.35
809,227,2024-09-19,129508,9064,988,239581.06,4782.66
810,98,2025-02-06,149857,18895,2760,308893.67,47029.24
811,104,2025-10-29,166256,12941,1695,618539.06,2244.81
812,167,2024-04-13,83043,5716,664,94425.96,4522.78
813,212,2025-08-24,31498,826,36,3990.08,1449.89
814,84,2024-07-26,119121,4741,230,43361.13,6760.01
815,170,2024-04-23,140082,4399,302,22503.72,9946.17
816,185,2025-08-26,25767,1491,110,5785.64,1902.86
817,296,2025-06-10,148044,10879,1412,325835.3,5817.35
818,42,2024-01-27,101485,15838,2824,320105.26,43573.53
819,152,2024-10-13,154870,17390,1220,226378.59,2286.6
820,256,2025-11-29,14233,1314,77,21561.43,149.21
821,54,2025-03-07,100675,6877,344,88046.05,6183.17
822,60,2025-02-09,15279,437,15,1623.74,404.98
823,5,2025-12-08,85192,8038,900,304550.69,13104.79
824,222,2024-09-19,26240,896,20,4878.29,378.65
825,210,2024-12-27,91236,7169,436,48133.54,2575.75
826,66,2025-11-21,16083,2123,318,107850.8,5375.27
827,285,2025-03-22,76690,5237,118,35361.11,5938.85
828,80,2024-05-18,100175,6699,769,138692.58,5979.21
829,200,2025-10-17,145756,4963,491,161857.22,11440.72
830,209,2025-09-25,139199,12111,1623,634789.77,28115.5
831,78,2024-05-27,127049,7150,720,158036.34,5667.16
832,154,2025-11-08,115149,12309,1066,170218.03,6804.15
833,109,2024-04-20,127540,13686,1825,575247.81,53000.93
834,237,2024-06-04,147836,3142,83,7493.49,4197.0
835,182,2024-03-04,20730,896,44,3148.48,1275.95
836,135,2024-10-02,26229,1181,92,23173.73,2627.04
837,220,2024-04-16,31984,1242,26,3232.06,1213.94
838,278,2024-06-05,142009,5828,665,107501.04,8691.31
839,189,2025-04-25,48214,2330,82,13723.2,3665.42
840,157,2025-05-23,37262,2328,76,4845.37,6228.96
841,240,2024-12-19,163877,15430,1538,252313.98,19600.33
842,268,2024-09-28,171389,15637,1319,426232.07,7946.12
843,30,2024-02-08,63129,1729,87,20012.18,5139.65
844,179,2025-05-01,140356,2474,55,15870.15,3668.68
845,293,2025-03-27,180424,23892,2311,291404.81,109965.3
846,80,2024-12-25,141051,8063,863,155469.28,11043.22
847,28,2025-04-30,180945,12239,920,300842.43,16024.87
848,32,2025-01-11,154000,3858,50,14697.6,4187.31
849,37,2024-08-24,68481,4912,536,60826.45,1524.46
850,18,2024-08-09,62322,2772,83,10235.9,2525.35
851,247,2025-01-12,67770,6714,799,260680.65,1649.86
852,293,2024-07-04,115924,9119,902,85217.78,22087.12
853,265,2024-01-31,37568,2379,65,24470.85,2145.26
854,268,2024-12-13,159399,11581,1121,278364.61,24234.92
855,125,2025-11-22,79363,4254,241,76276.93,4093.39
856,167,2025-04-05,147810,9285,1016,65487.19,6207.05
857,99,2024-05-27,172536,6045,661,211779.92,14392.33
858,127,2025-11-23,160921,13572,1447,567276.97,8698.95
859,3,2025-09-10,18358,554,12,2805.14,468.85
860,19,2024-12-02,190547,14139,1542,538217.3,17008.34
861,299,2024-11-22,166066,10326,1403,366089.83,20859.3
862,238,2025-08-18,80383,5599,475,32505.17,3014.63
863,55,2024-09-14,64375,2312,60,21914.07,2563.97
864,57,2025-09-24,33566,1596,70,15976.91,2825.98
865,57,2024-12-15,101977,5403,239,62171.87,12984.25
866,162,2025-10-08,15606,1227,88,4757.92,3435.42
867,56,2024-02-25,44231,2136,37,14363.15,907.95
868,271,2024-02-14,18117,1701,160,33310.35,2830.14
869,286,2024-01-01,9163,1013,103,14874.57,295.14
870,146,2024-06-21,110356,5152,217,34505.7,12328.78
871,168,2024-11-25,81015,5125,587,205687.76,12221.06
872,43,2025-03-15,156804,8250,322,68031.53,15680.83
873,64,2025-12-20,174681,14207,1908,299423.19,57313.34
874,151,2025-11-25,106136,16324,1523,532784.54,75433.09
875,193,2024-06-24,41522,2021,49,18924.02,1849.39
