Conversion_ID,Customer_ID,Campaign_ID,Conversion_Date,Revenue
775,18537,249,2025-11-21,275.03
776,16601,96,2024-03-26,184.6
777,18252,47,2024-06-12,443.63
778,17860,24,2024-07-13,589.13
779,37792,192,2024-01-21,571.41
780,41713,191,2024-07-31,216.94
781,24309,191,2025-11-24,352.44
782,48737,129,2025-05-19,466.22
783,6555,117,2024-01-27,75.26
784,28267,180,2024-09-05,562.32
785,5621,131,2025-04-08,901.68
786,36629,277,2025-07-25,286.05
787,21873,11,2024-01-19,388.62
788,4516,214,2024-02-25,186.32
789,49590,246,2025-05-25,795.42
790,47901,70,2025-03-02,560.0
791,32805,275,2024-09-14,90.41
792,15635,300,2025-05-16,797.75
793,12941,134,2025-05-04,66.95
794,34321,245,2024-10-18,177.4
795,20919,60,2025-01-12,321.39
796,12278,230,2024-12-05,78.33
797,48285,260,2025-01-23,497.13
798,21457,26,2024-03-20,58.61
799,3249,62,2025-01-06,109.1
800,46055,38,2025-02-03,274.28
801,12118,122,2025-07-20,149.14
802,12936,167,2025-06-26,373.07
803,16724,183,2025-08-22,260.49
804,29237,23,2025-08-11,458.07
805,36241,222,2024-12-12,619.0
806,8890,1,2024-07-02,178.95
807,4381,206,2025-03-12,329.18
808,38722,9,2025-07-20,201.42
809,41672,299,2025-06-29,366.06
810,43227,204,2025-10-17,424.72
811,25222,160,2024-09-26,363.33
812,38198,251,2025-05-25,409.96
813,41638,142,2025-06-28,1222.68
814,13907,127,2024-11-27,393.49
815,12286,93,2025-10-16,220.16
816,40431,12,2025-09-28,96.79
817,28755,87,2024-08-22,192.43
818,34176,200,2024-10-28,598.42
819,25208,250,2025-02-25,348.28
820,35661,30,2024-09-01,510.54
821,48813,298,2025-01-21,42.66
822,460,36,2025-09-30,229.38
823,704,284,2025-07-19,318.56
824,38976,100,2024-08-02,930.47
825,38052,20,2025-01-26,324.56
826,1213,212,2024-08-21,232.4
827,40046,112,2024-08-17,38.43
828,11633,120,2025-08-20,121.13
829,15630,222,2025-01-08,859.91
830,6735,34,2025-12-03,388.01
831,26342,237,2025-09-14,728.59
832,34582,38,2025-06-25,471.59
833,17171,276,2024-08-04,234.58
834,37134,50,2025-04-24,801.28
835,1968,142,2024-09-14,318.97
836,6947,207,2024-09-26,121.31
837,14296,123,2025-05-27,142.76
838,16021,95,2025-01-02,266.66
839,28963,6,2025-11-12,874.85
840,43410,270,2024-11-12,338.11
841,21752,277,2025-06-30,323.8
842,2653,79,2025-06-11,384.97
843,46670,105,2024-07-04,359.09
844,47581,178,2024-12-22,760.77
845,19473,40,2024-08-14,213.91
846,10957,153,2025-04-05,486.98
847,31424,134,2024-02-15,1812.0
848,25144,107,2024-07-20,745.52
849,25747,210,2025-08-30,827.08
850,10343,91,2024-11-13,430.78
851,41032,224,2024-10-31,987.78
852,3944,292,2024-02-25,201.04
853,37787,131,2024-03-13,934.73
854,35075,60,2024-06-10,257.15
855,33069,203,2024-06-03,283.72
856,28215,102,2024-09-16,342.18
857,48276,285,2025-01-15,413.67
858,3379,130,2024-08-14,761.64
859,11974,270,2024-03-08,424.08
860,10803,169,2024-04-12,1566.91
861,23353,298,2024-08-02,49.31
862,7725,47,2025-07-11,538.35
863,28139,243,2025-08-30,266.79
864,47686,94,2024-01-24,264.12
865,13984,111,2024-04-24,498.87
866,47855,60,2025-07-07,697.57
867,45753,164,2024-05-08,105.95
868,38297,169,2025-03-15,264.16
869,11867,196,2024-05-18,365.87
870,12576,92,2025-08-11,318.47
871,23189,49,2024-09-05,425.86
872,20834,59,2025-12-06,433.49
873,30687,191,2025-11-11,339.46
874,40394,5,2025-08-01,300.87
875,11418,222,2024-08-08,454.11
876,46115,17,2024-10-09,25.01
877,7959,262,2024-01-05,497.05
878,183,300,2024-01-08,276.64
879,10099,140,2024-01-23,211.28
880,40952,288,2025-07-12,403.64
881,9473,292,2025-03-11,540.52
882,26812,73,2024-12-08,299.23
883,39583,300,2025-11-03,425.0
884,36748,65,2024-11-13,210.88
885,40705,231,2025-02-20,110.28
886,49515,190,2025-10-04,453.91
887,14276,34,2024-10-10,358.03
888,946,215,2024-08-27,432.67
889,29299,90,2024-02-23,113.45
890,10074,76,2024-09-09,405.05
891,12647,156,2024-09-24,487.5
892,13871,277,2025-01-28,166.51
893,14094,249,2025-09-08,427.43
894,7825,283,2025-09-18,70.21
895,29305,140,2025-07-14,176.57
896,15720,155,2025-03-23,559.56
897,49741,183,2024-07-12,80.53
898,4113,26,2025-11-22,603.68
899,9610,144,2024-11-01,327.92
900,24050,98,2024-09-17,224.15
901,1817,202,2024-05-18,234.13
902,25484,268,2025-11-30,221.28
903,18574,202,2025-11-29,780.62
904,41937,11,2025-04-07,376.4
905,25727,26,2025-12-25,30.27
906,29948,14,2024-07-19,103.94
907,17485,198,2024-06-28,587.87
908,11658,210,2025-10-15,224.95
909,16854,210,2024-07-22,230.15
910,43599,147,2024-02-16,820.3
911,1635,49,2025-04-06,470.98
912,22703,149,2025-04-26,115.94
913,31692,91,2024-10-22,38.68
914,25878,133,2024-07-03,341.69
915,922,64,2024-01-29,345.12
916,35137,97,2024-10-24,607.0
917,17816,41,2024-09-08,21.38
918,20319,64,2025-06-22,45.12
919,11949,208,2025-02-10,417.8
920,5315,290,2024-09-29,849.92
921,29366,154,2024-08-19,279.25
922,8358,76,2024-09-09,456.07
923,11042,26,2025-06-21,849.51
924,21237,189,2024-08-24,158.93
925,48798,18,2025-04-05,359.71
926,42142,146,2024-12-18,52.78
927,40555,189,2024-04-16,639.57
928,32783,23,2025-01-01,96.54
929,43823,55,2024-02-05,76.52
930,5591,244,2024-04-17,179.76
931,46146,293,2025-08-10,605.43
932,9549,11,2024-03-09,270.21
933,18780,129,2024-02-18,272.39
934,3951,74,2025-12-04,190.69
935,35330,275,2024-06-07,59.7
936,14322,23,2025-05-17,313.2
937,32057,187,2024-10-28,214.29
938,12389,190,2024-05-10,81.13
939,19475,81,2025-10-15,62.7
940,38115,196,2025-09-16,297.01
941,10828,288,2025-10-15,180.78
942,31109,165,2024-11-23,406.83
943,12152,58,2024-12-15,174.26
944,15290,186,2025-03-22,113.76
945,8695,279,2025-11-26,163.82
946,664,274,2024-09-16,941.73
947,47267,188,2024-01-04,561.79
948,24564,152,2024-11-17,297.39
949,37250,122,2024-10-02,335.23
950,33019,300,2024-10-16,468.59
951,2460,13,2024-03-14,441.85
952,21542,237,2025-11-26,90.03
953,28469,119,2024-09-24,918.1
954,25150,104,2025-11-16,330.3
955,47242,88,2024-10-19,257.41
956,49810,209,2024-03-12,640.93
957,21517,158,2024-01-26,265.31
958,20431,27,2025-07-23,360.94
959,40091,293,2024-03-25,368.39
960,23103,54,2024-02-29,633.49
961,27176,144,2025-09-19,255.28
962,27454,277,2024-04-20,878.0
963,42798,220,2025-09-26,468.73
964,6585,186,2024-05-16,525.46
965,49111,145,2025-01-19,409.22
966,11366,225,2024-09-13,616.37
967,9687,236,2025-09-26,192.51
968,5891,222,2024-07-01,232.41
969,45606,219,2025-08-09,647.34
970,34700,62,2024-09-20,161.89
971,41143,273,2024-01-06,400.22
972,38514,114,2024-12-20,875.49
973,8822,55,2025-05-11,174.05
974,15669,72,2025-08-26,115.17
975,46184,238,2024-06-21,874.73
976,33392,189,2024-10-04,2459.93
977,49337,161,2024-07-08,527.28
978,36904,53,2024-12-28,232.39
979,25366,215,2025-10-22,603.51
980,13671,281,2024-03-22,333.6
981,46983,284,2025-07-04,225.73
982,20065,68,2025-02-08,309.21
983,2457,53,2025-07-22,125.67
984,31624,81,2025-06-20,303.95
985,33454,78,2025-05-26,488.56
986,13447,103,2024-04-10,471.98
987,38292,175,2025-02-23,201.88
988,18400,236,2024-08-02,21.07
989,28056,41,2025-06-12,122.49
990,31939,143,2024-10-04,300.95
991,49793,285,2024-02-07,532.6
992,26177,219,2025-08-25,255.85
993,43356,242,2025-10-20,793.48
994,8391,114,2025-08-30,443.45
995,18123,291,2024-07-27,1026.63
996,43067,103,2025-06-30,657.85
997,35512,33,2024-06-14,257.05
998,36437,245,2024-10-03,392.83
999,18869,230,2024-02-13,110.57
1000,11376,25,2024-10-23,472.79
1001,32317,298,2025-11-15,110.77
1002,29736,19,2024-02-09,295.46
1003,43018,143,2025-08-09,36.8
1004,8335,150,2024-11-13,408.08
1005,23506,233,2024-06-20,89.29
1006,38315,77,2024-12-10,491.62
1007,7579,276,2024-10-18,714.2
1008,42701,256,2025-12-29,1249.27
1009,27171,170,2024-01-26,105.39
1010,40826,142,2025-09-15,464.06
1011,22210,294,2025-08-13,375.12
1012,147,284,2025-08-21,92.22
1013,13786,25,2025-03-07,100.12
1014,3012,18,2025-09-19,278.33
1015,24094,92,2024-11-04,1978.2
1016,46826,86,2025-01-14,578.65
1017,32307,29,2025-05-06,691.02
1018,36912,246,2024-05-09,76.51
1019,22504,52,2024-04-14,210.99
1020,26173,242,2024-03-23,244.11
1021,11927,6,2025-12-12,477.81
1022,13573,202,2024-06-07,92.02
1023,21993,201,2025-06-18,422.48
1024,8549,71,2025-10-29,413.78
1025,15650,93,2024-01-04,576.34
1026,3578,27,2025-10-11,551.53
1027,6341,66,2024-08-07,73.98
1028,9197,42,2025-07-08,350.91
1029,43104,133,2025-03-22,523.14
1030,27986,132,2025-10-21,892.78
1031,43825,133,2024-05-01,108.93
1032,35473,204,2025-03-11,962.75
1033,3821,56,2024-09-08,304.48
1034,23396,300,2024-01-25,82.92
1035,11196,158,2024-01-01,123.53
1036,27327,207,2024-04-02,455.8
1037,3911,104,2024-01-17,269.61
1038,20465,195,2025-11-23,141.58
1039,12850,280,2024-10-17,200.03
1040,41424,265,2025-06-29,146.19
1041,36047,11,2025-04-01,430.54
1042,38871,1,2025-03-19,374.76
1043,11869,171,2024-08-17,103.56
1044,45172,151,2025-07-23,36.5
1045,47989,7,2025-07-26,401.77
1046,46212,195,2025-05-11,786.68
1047,433,34,2025-08-22,223.89
1048,653,273,2024-08-19,244.93
1049,1590,199,2025-03-31,459.2
1050,32092,37,2024-09-26,55.69
1051,44010,13,2024-03-07,321.85
1052,6399,57,2024-09-16,242.82
1053,41942,134,2024-07-29,524.52
1054,48221,191,2024-11-23,441.36
1055,20652,112,2025-08-18,675.9
1056,42992,116,2024-12-06,136.32
1057,31038,180,2024-12-16,504.6
1058,22369,145,2024-05-24,498.19
1059,28863,36,2024-10-11,35.59
1060,15071,99,2025-01-09,569.1
1061,36935,260,2025-05-28,235.86
1062,4347,295,2024-09-06,72.89
1063,44369,208,2025-03-13,615.02
1064,32464,173,2024-01-05,150.57
1065,31289,87,2025-05-10,116.28
1066,43998,226,2025-05-18,413.68
1067,46533,189,2025-03-08,196.47
1068,45371,215,2025-02-01,794.16
1069,6474,102,2025-01-11,188.51
1070,32770,132,2024-09-30,561.64
1071,43698,153,2025-02-12,2358.51
1072,25541,30,2025-08-06,121.88
1073,32025,121,2024-09-18,659.44
1074,5937,51,2025-12-08,45.67
1075,35982,188,2025-06-16,98.31
1076,8666,254,2024-01-08,652.12
1077,13798,97,2024-12-16,773.13
1078,16573,253,2025-06-04,201.62
1079,44246,241,2025-01-29,298.07
1080,19558,142,2024-01-19,612.72
1081,7807,188,2024-07-09,175.83
1082,35986,170,2025-08-11,272.59
1083,7851,190,2024-10-09,1130.09
1084,29630,181,2025-07-09,376.91
1085,37964,30,2024-03-15,89.67
1086,32172,69,2025-09-14,1370.93
1087,46735,244,2024-07-13,514.3
1088,37016,191,2024-08-29,297.05
1089,16179,249,2024-07-18,260.71
1090,42706,163,2024-11-23,73.69
1091,40945,44,2025-02-21,286.8
1092,12982,37,2024-06-05,487.83
1093,32129,254,2024-07-07,90.19
1094,36935,162,2025-01-20,164.57
1095,47026,48,2024-01-17,650.19
1096,18330,152,2024-06-28,183.4
1097,30661,40,2025-11-24,947.44
1098,51,227,2024-02-19,462.99
1099,6112,140,2024-06-03,121.26
1100,44750,152,2024-09-23,257.14
1101,43903,160,2024-01-27,918.88
1102,41559,79,2024-07-20,479.51
1103,3449,213,2025-10-06,80.66
1104,45355,279,2024-09-29,427.4
1105,26960,93,2025-11-05,210.99
1106,13643,218,2024-08-15,471.27
1107,20198,133,2025-10-09,509.27
1108,26979,209,2024-11-17,193.25
1109,33279,70,2024-06-12,454.96
1110,9609,105,2025-04-01,523.92
1111,13378,105,2024-01-06,108.27
1112,22769,214,2024-10-18,478.08
1113,28619,5,2024-05-29,120.78
1114,15944,152,2024-05-11,215.91
1115,7599,134,2024-08-13,226.02
1116,5743,21,2025-01-19,1909.74
1117,2335,217,2024-10-13,333.19
1118,17098,268,2024-03-11,421.6
1119,1727,297,2025-04-25,69.7
1120,34930,125,2024-09-14,383.92
1121,24142,152,2024-09-11,417.9
1122,27148,154,2024-06-17,481.6
1123,40000,128,2025-08-09,721.54
1124,4532,49,2024-06-12,777.45
1125,35497,24,2024-12-05,442.91
1126,1848,55,2024-10-02,639.68
1127,7481,38,2025-09-14,372.38
1128,20589,92,2025-07-22,118.36
1129,22719,169,2024-08-10,974.52
1130,43976,252,2025-01-29,372.37
1131,20054,270,2025-06-12,490.25
1132,26863,207,2025-09-11,565.66
1133,25532,180,2025-10-17,325.54
1134,30929,190,2025-04-11,210.05
1135,41444,188,2024-02-25,339.85
1136,26598,194,2025-03-18,320.78
1137,25941,252,2024-10-12,331.51
1138,25239,227,2025-03-26,300.65
1139,32094,269,2025-07-02,535.61
1140,11822,242,2024-05-11,243.1
1141,42646,204,2024-03-24,483.69
1142,8324,251,2024-01-13,2121.62
1143,34883,59,2024-05-14,120.93
1144,43680,184,2024-10-22,294.6
1145,28629,176,2025-02-08,140.11
1146,37747,150,2025-07-15,563.49
1147,17603,38,2024-05-15,160.35
1148,38812,218,2024-06-10,845.41
1149,9741,231,2024-10-26,826.98
1150,9787,108,2024-12-24,258.88
1151,46299,132,2024-04-04,663.37
1152,23562,274,2024-04-16,498.17
1153,48353,141,2024-05-07,511.59
1154,17924,150,2025-10-25,121.25
1155,8463,201,2024-07-01,673.44
1156,29935,7,2025-04-28,415.05
1157,13163,56,2024-07-09,438.81
1158,4145,31,2024-01-12,158.72
1159,15004,245,2025-03-03,76.18
1160,15132,204,2024-11-24,259.66
1161,16801,112,2024-08-11,238.03
1162,47385,214,2025-03-03,285.54
1163,45100,137,2024-02-22,365.88
1164,17217,291,2024-03-20,1749.73
1165,34940,168,2024-08-21,104.83
1166,47316,233,2024-07-02,921.98
1167,5587,192,2024-12-08,607.36
1168,41345,173,2024-05-17,495.34
1169,46355,185,2024-06-19,539.74
1170,41880,154,2024-11-05,84.0
1171,47152,25,2025-01-03,1747.85
1172,15876,45,2025-07-21,309.47
1173,14198,239,2024-01-18,240.46
1174,36052,297,2024-04-27,169.7
1175,13822,143,2025-11-13,390.06
1176,31916,164,2024-09-16,309.06
1177,31453,263,2025-06-04,101.42
1178,38836,186,2024-03-04,256.52
1179,12531,214,2025-03-16,454.58
1180,26990,75,2025-01-18,82.95
1181,17937,31,2025-03-06,627.41
1182,42910,179,2025-05-16,918.69
1183,43119,40,2025-07-21,394.27
1184,36849,175,2025-08-28,470.93
1185,22322,265,2024-07-19,44.46
1186,36098,87,2024-11-19,281.34
1187,6714,276,2024-02-10,412.87
1188,11914,284,2025-12-03,1652.96
1189,25087,170,2025-06-23,824.78
1190,47538,31,2024-05-03,941.14
1191,27433,289,2025-07-30,575.84
1192,35876,81,2024-12-09,45.25
1193,4741,133,2024-01-12,803.95
1194,34326,207,2024-01-12,315.36
1195,772,193,2024-04-05,176.43
1196,18043,158,2024-12-26,369.02
1197,3481,37,2025-09-18,384.98
1198,14467,203,2025-06-27,344.34
1199,48495,103,2025-06-12,884.25
1200,10902,281,2024-09-18,1432.55
1201,17365,105,2025-12-07,463.4
1202,31918,11,2024-09-26,147.62
1203,49268,232,2024-06-10,283.11
1204,14102,99,2024-09-14,215.77
1205,47069,144,2025-04-27,464.81
1206,42011,68,2024-09-06,300.15
1207,1730,256,2024-02-14,119.88
1208,48575,198,2025-10-15,259.65
1209,13982,185,2025-12-30,370.53
1210,17143,18,2025-06-19,226.0
1211,37314,83,2024-02-15,1159.92
1212,38185,141,2025-06-01,850.94
1213,37592,80,2024-07-30,800.55
1214,37064,159,2025-03-13,182.6
1215,40488,277,2024-05-09,285.02
1216,37689,206,2024-11-30,90.39
1217,38251,265,2025-05-31,594.02
1218,15048,110,2024-06-17,419.28
1219,3443,78,2024-07-09,28.13
1220,6642,29,2024-09-26,595.92
1221,14846,80,2025-05-27,482.03
1222,43577,140,2024-02-23,57.96
1223,10080,134,2024-07-26,72.64
1224,12085,66,2025-11-25,371.9
1225,45946,116,2024-04-11,617.69
1226,29029,238,2025-07-25,1417.25
1227,33633,92,2024-11-09,248.77
1228,30093,36,2024-01-21,483.84
1229,46894,177,2025-05-04,624.61
1230,31920,51,2024-06-15,387.63
1231,1334,234,2025-12-20,434.63
1232,21139,247,2025-03-28,152.74
1233,46201,42,2024-03-13,145.35
1234,43829,252,2024-08-02,1605.53
1235,40412,153,2025-11-03,1714.47
1236,20681,141,2025-08-07,366.43
1237,30784,203,2024-12-18,607.26
1238,9920,165,2024-11-13,29.59
1239,18288,227,2025-04-12,371.83
1240,49070,239,2024-10-06,403.87
1241,15478,87,2025-08-29,544.36
1242,19218,258,2025-11-14,133.37
1243,4119,149,2024-05-10,28.07
1244,26417,88,2025-06-25,538.03
1245,28594,5,2024-08-05,113.47
1246,45200,214,2024-03-14,492.44
1247,21103,175,2025-10-01,1978.67
1248,19562,206,2024-06-30,694.22
1249,36136,53,2025-09-08,800.41
1250,38058,29,2024-02-06,274.72
1251,22823,5,2024-12-18,378.68
1252,17377,244,2025-04-28,381.15
1253,34428,224,2025-10-24,646.18
1254,2573,132,2024-07-15,185.67
1255,33232,171,2024-01-04,425.96
1256,1884,166,2025-06-05,260.88
1257,39343,136,2025-12-14,271.88
1258,13330,213,2024-08-22,340.08
1259,27915,275,2024-04-10,741.02
1260,47047,173,2024-11-18,125.35
1261,13522,241,2025-06-20,992.83
1262,13428,257,2024-09-03,117.21
1263,28102,198,2025-06-08,98.1
1264,24401,141,2025-02-16,373.79
1265,39623,96,2024-10-17,540.01
1266,23783,117,2024-02-19,112.54
1267,17342,256,2025-04-30,370.66
1268,30580,252,2025-02-05,323.11
1269,29882,99,2024-06-19,98.85
1270,10568,93,2024-06-20,374.14
1271,49141,112,2024-06-24,986.9
1272,32555,155,2024-02-21,228.7
1273,26915,109,2025-04-13,974.3
1274,24478,267,2024-07-19,147.35
1275,41484,43,2025-12-25,345.29
1276,6970,191,2025-06-28,319.68
1277,6333,73,2025-08-18,433.53
1278,42320,94,2025-05-29,461.95
1279,12579,22,2025-08-30,711.21
1280,29980,40,2024-11-10,621.25
1281,46764,60,2024-02-06,454.75
1282,46122,131,2024-10-22,2010.54
1283,22308,56,2025-01-02,483.01
1284,42818,17,2025-06-07,244.07
1285,46847,42,2024-09-24,317.06
1286,37669,206,2024-03-10,215.4
1287,15199,241,2025-06-13,366.85
1288,23561,28,2025-04-01,256.6
1289,17301,114,2024-01-30,2254.72
1290,24966,245,2024-08-31,142.2
1291,39585,21,2025-11-09,454.06
1292,31118,252,2025-06-25,648.67
1293,1999,57,2025-06-22,447.35
1294,6080,197,2025-07-07,290.34
1295,1329,174,2025-11-27,253.31
1296,14408,221,2024-12-07,833.17
1297,4227,274,2025-08-23,487.11
1298,45063,51,2025-01-18,490.69
1299,48320,21,2024-05-05,939.4
1300,32844,184,2024-11-25,313.33
1301,24677,62,2025-11-24,365.29
1302,10184,72,2025-09-22,169.53
1303,25897,240,2024-12-01,636.82
1304,8668,57,2024-10-01,116.5
1305,29429,76,2025-02-16,500.42
1306,4152,148,2024-10-01,274.56
1307,30554,161,2025-06-05,310.84
1308,20653,246,2025-10-21,283.78
1309,28103,160,2024-10-01,416.51
1310,33184,296,2024-09-11,464.58
1311,31055,106,2025-03-01,646.46
1312,47009,99,2024-06-10,645.6
1313,10128,54,2025-04-11,840.58
1314,17548,76,2024-02-09,294.38
1315,11937,261,2024-12-07,427.61
1316,49928,35,2024-09-24,453.08
1317,10308,191,2024-03-11,314.72
1318,6258,197,2024-03-11,343.92
1319,35748,36,2024-09-02,894.24
1320,23588,239,2025-03-21,253.91
1321,18053,85,2024-12-31,297.65
1322,42179,284,2024-01-27,428.03
1323,48753,288,2025-07-24,840.29
1324,36393,10,2024-07-21,354.03
1325,18920,51,2024-11-01,306.95
1326,5962,46,2025-12-15,43.23
1327,36290,53,2025-03-15,49.38
1328,14893,105,2025-06-05,1551.28
1329,49113,109,2025-10-05,589.21
1330,43003,68,2025-10-08,323.75
1331,16778,245,2025-11-11,58.83
1332,36466,63,2025-02-11,79.72
1333,23091,253,2024-07-13,315.46
1334,13461,103,2025-09-04,313.85
1335,37065,206,2024-12-18,87.82
1336,37143,92,2025-10-13,360.66
1337,14963,207,2025-06-06,214.03
1338,30370,136,2025-08-04,144.03
1339,41352,202,2025-05-13,82.06
1340,47971,299,2025-05-07,214.46
1341,1158,170,2025-04-01,446.24
1342,22980,269,2024-08-31,507.46
1343,32480,116,2025-11-23,261.93
1344,5995,208,2025-09-10,26.29
1345,12908,11,2024-04-21,90.58
1346,19262,234,2024-09-24,167.04
1347,35410,130,2024-08-05,1382.39
1348,28855,214,2025-10-10,38.77
1349,43150,213,2024-02-18,420.54
1350,37930,148,2024-01-14,259.31
1351,14801,172,2024-08-03,278.05
1352,30465,228,2024-05-07,1890.9
1353,35622,114,2025-07-05,2405.98
1354,47671,130,2025-01-18,102.89
1355,31539,203,2024-08-22,318.07
1356,32685,5,2024-10-22,236.54
1357,885,220,2025-10-02,489.72
1358,40323,137,2024-01-28,366.0
1359,43276,183,2024-04-21,366.96
1360,4601,120,2024-09-08,390.91
1361,44381,208,2025-04-23,483.55
1362,49141,152,2025-12-12,224.24
1363,6304,293,2024-11-30,409.24
1364,1263,283,2025-02-21,488.45
1365,2579,280,2024-10-28,79.06
1366,26704,90,2025-09-01,465.04
1367,41673,187,2025-12-26,468.5
1368,9157,29,2025-06-29,568.31
1369,3103,168,2024-01-02,191.08
1370,3,183,2025-09-12,549.61
1371,33787,175,2025-04-09,432.04
1372,29868,266,2024-04-20,45.42
1373,37550,1,2025-12-14,273.58
1374,35409,287,2025-01-03,237.36
1375,9426,110,2025-03-02,188.62
1376,26909,107,2024-10-31,876.89
1377,47945,179,2025-07-01,382.69
1378,43982,165,2025-07-25,470.44
1379,42243,267,2024-03-15,32.64
1380,13858,271,2024-10-06,442.46
1381,3106,131,2024-01-19,152.53
1382,495,146,2024-07-01,324.37
1383,48447,126,2024-01-24,152.07
1384,37621,183,2024-03-01,521.67
1385,25800,103,2025-12-23,648.19
1386,12135,235,2025-02-14,351.47
1387,29385,276,2025-11-10,215.5
1388,13881,230,2025-03-21,476.88
1389,35903,141,2025-05-15,183.5
1390,42698,223,2025-01-04,1319.6
1391,29956,153,2024-04-07,191.5
1392,37617,213,2024-06-01,492.07
1393,30485,253,2024-01-31,363.62
1394,48648,104,2025-01-01,477.59
1395,21181,49,2025-02-16,136.34
1396,4638,97,2025-06-13,999.25
1397,49882,288,2025-05-26,109.06
1398,43625,164,2024-02-09,1182.41
1399,30287,53,2025-04-30,247.03
1400,16213,60,2024-09-05,229.24
1401,5749,281,2025-01-05,143.32
1402,4965,158,2024-12-19,268.35
1403,34801,229,2025-08-28,222.24
1404,8054,177,2024-11-10,210.66
1405,31988,108,2024-03-13,40.07
1406,9395,151,2025-12-20,267.73
1407,29778,139,2024-04-25,296.77
1408,31428,243,2024-07-26,2442.26
1409,45283,15,2025-11-08,58.3
1410,7190,90,2025-06-21,128.57
1411,7337,195,2024-10-26,232.89
1412,4789,88,2025-03-19,771.06
1413,34659,20,2024-04-08,798.93
1414,41583,258,2025-09-24,418.93
1415,1740,198,2025-10-13,534.63
1416,39603,25,2025-07-18,208.73
1417,33492,68,2025-12-18,605.55
1418,2560,233,2025-09-29,407.71
1419,43636,216,2024-04-23,400.65
1420,6340,21,2025-04-08,136.74
1421,14997,43,2025-05-24,387.4
1422,42456,72,2025-01-02,221.66
1423,48141,33,2024-03-20,112.08
1424,32243,174,2024-09-04,129.88
1425,11679,247,2024-11-07,646.84
1426,16571,186,2024-01-02,473.32
1427,13209,244,2024-02-15,381.65
1428,47162,145,2025-04-07,377.29
